3.090000e+00	1.712847e+00	-1.041622e-02
3.100000e+00	1.718367e+00	-1.082074e-02
3.110000e+00	1.723886e+00	-1.123872e-02
3.120000e+00	1.729403e+00	-1.167050e-02
3.130000e+00	1.734920e+00	-1.211646e-02
3.140000e+00	1.740435e+00	-1.257693e-02
3.150000e+00	1.745949e+00	-1.305230e-02
3.160000e+00	1.751462e+00	-1.354293e-02
3.170000e+00	1.756973e+00	-1.404919e-02
3.180000e+00	1.762483e+00	-1.457146e-02
3.190000e+00	1.767992e+00	-1.511012e-02
3.200000e+00	1.773499e+00	-1.566556e-02
3.210000e+00	1.779004e+00	-1.623817e-02
3.220000e+00	1.784508e+00	-1.682834e-02
3.230000e+00	1.790010e+00	-1.743648e-02
3.240000e+00	1.795511e+00	-1.806298e-02
3.250000e+00	1.801009e+00	-1.870825e-02
3.260000e+00	1.806506e+00	-1.937269e-02
3.270000e+00	1.812001e+00	-2.005673e-02
3.280000e+00	1.817494e+00	-2.076076e-02
3.290000e+00	1.822984e+00	-2.148520e-02
3.300000e+00	1.828473e+00	-2.223049e-02
3.310000e+00	1.833959e+00	-2.299702e-02
3.320000e+00	1.839443e+00	-2.378522e-02
3.330000e+00	1.844925e+00	-2.459553e-02
3.340000e+00	1.850404e+00	-2.542835e-02
3.350000e+00	1.855881e+00	-2.628411e-02
3.360000e+00	1.861355e+00	-2.716324e-02
3.370000e+00	1.866826e+00	-2.806616e-02
3.380000e+00	1.872295e+00	-2.899329e-02
3.390000e+00	1.877760e+00	-2.994507e-02
3.400000e+00	1.883223e+00	-3.092190e-02
3.410000e+00	1.888682e+00	-3.192421e-02
3.420000e+00	1.894139e+00	-3.295241e-02
3.430000e+00	1.899592e+00	-3.400694e-02
3.440000e+00	1.905041e+00	-3.508819e-02
3.450000e+00	1.910487e+00	-3.619658e-02
3.460000e+00	1.915930e+00	-3.733251e-02
3.470000e+00	1.921369e+00	-3.849639e-02
3.480000e+00	1.926804e+00	-3.968862e-02
3.490000e+00	1.932234e+00	-4.090959e-02
3.500000e+00	1.937661e+00	-4.215969e-02
3.510000e+00	1.943084e+00	-4.343930e-02
3.520000e+00	1.948502e+00	-4.474880e-02
3.530000e+00	1.953916e+00	-4.608855e-02
3.540000e+00	1.959325e+00	-4.745892e-02
3.550000e+00	1.964730e+00	-4.886027e-02
3.560000e+00	1.970129e+00	-5.029293e-02
3.570000e+00	1.975524e+00	-5.175725e-02
3.580000e+00	1.980913e+00	-5.325355e-02
3.590000e+00	1.986297e+00	-5.478216e-02
3.600000e+00	1.991676e+00	-5.634337e-02
3.610000e+00	1.997049e+00	-5.793748e-02
3.620000e+00	2.002416e+00	-5.956479e-02
3.630000e+00	2.007777e+00	-6.122555e-02
3.640000e+00	2.013132e+00	-6.292003e-02
3.650000e+00	2.018481e+00	-6.464848e-02
3.660000e+00	2.023823e+00	-6.641112e-02
3.670000e+00	2.029159e+00	-6.820818e-02
3.680000e+00	2.034488e+00	-7.003986e-02
3.690000e+00	2.039810e+00	-7.190635e-02
3.700000e+00	2.045124e+00	-7.380781e-02
3.710000e+00	2.050431e+00	-7.574440e-02
3.720000e+00	2.055731e+00	-7.771626e-02
3.730000e+00	2.061023e+00	-7.972351e-02
3.740000e+00	2.066307e+00	-8.176625e-02
3.750000e+00	2.071583e+00	-8.384455e-02
3.760000e+00	2.076850e+00	-8.595849e-02
3.770000e+00	2.082109e+00	-8.810811e-02
3.780000e+00	2.087359e+00	-9.029342e-02
3.790000e+00	2.092600e+00	-9.251442e-02
3.800000e+00	2.097832e+00	-9.477110e-02
3.810000e+00	2.103054e+00	-9.706342e-02
3.820000e+00	2.108266e+00	-9.939130e-02
3.830000e+00	2.113469e+00	-1.017547e-01
3.840000e+00	2.118661e+00	-1.041534e-01
3.850000e+00	2.123843e+00	-1.065873e-01
3.860000e+00	2.129015e+00	-1.090563e-01
3.870000e+00	2.134175e+00	-1.115602e-01
3.880000e+00	2.139324e+00	-1.140988e-01
3.890000e+00	2.144462e+00	-1.166718e-01
3.900000e+00	2.149588e+00	-1.192789e-01
3.910000e+00	2.154703e+00	-1.219199e-01
3.920000e+00	2.159805e+00	-1.245945e-01
3.930000e+00	2.164894e+00	-1.273023e-01
3.940000e+00	2.169971e+00	-1.300429e-01
3.950000e+00	2.175035e+00	-1.328160e-01
3.960000e+00	2.180086e+00	-1.356210e-01
